3,18,EA,,,4,0,Inactive
3,18,EA,,,5,1.19,Active
3,18,EA,,,6,0,Inactive
3,18,EA,,,7,0,Inactive
3,19,EA,,,1,1,Active
3,19,EA,,,2,1.1,Active
3,19,EA,,,3,0.99,Active
3,19,EA,,,4,0,Inactive
3,19,EA,,,5,0.98,Active
3,19,EA,,,6,0,Inactive
3,19,EA,,,7,0,Inactive
3,20,EA,,,1,1.51,Active
3,20,EA,,,2,1.65,Active
3,20,EA,,,3,1.15,Active
3,20,EA,,,4,0,Inactive
3,20,EA,,,5,1.47,Active
3,20,EA,,,6,0,Inactive
3,20,EA,,,7,0,Inactive
3,21,EA,,,1,0.6,Active
3,21,EA,,,2,0.7,Active
3,21,EA,,,3,0.56,Active
3,21,EA,,,4,0,Inactive
3,21,EA,,,5,0.58,Active
3,21,EA,,,6,0,Inactive
3,21,EA,,,7,0,Inactive
3,22,EA,,,1,0.48,Active
3,22,EA,,,2,0.5,Active
3,22,EA,,,3,0.47,Active
3,22,EA,,,4,0,Inactive
3,22,EA,,,5,0.46,Active
3,22,EA,,,6,0,Inactive
3,22,EA,,,7,0,Inactive
3,23,EA,,,1,1.68,Active
3,23,EA,,,2,1.9,Active
3,23,EA,,,3,2.23,Active
3,23,EA,,,4,0,Inactive
3,23,EA,,,5,1.63,Active
3,23,EA,,,6,0,Inactive
3,23,EA,,,7,0,Inactive
3,24,EA,,,1,0.48,Active
3,24,EA,,,2,0.55,Active
3,24,EA,,,3,0.58,Active
3,24,EA,,,4,0,Inactive
3,24,EA,,,5,0.46,Active
3,24,EA,,,6,0,Inactive
3,24,EA,,,7,0,Inactive
3,25,EA,,,1,1.38,Active
3,25,EA,,,2,1.9,Active
3,25,EA,,,3,0,Inactive
3,25,EA,,,4,0,Inactive
3,25,EA,,,5,1.2,Active
3,25,EA,,,6,0,Inactive
3,25,EA,,,7,0,Inactive
3,26,EA,,,1,2.55,Active
3,26,EA,,,2,0,Inactive
3,26,EA,,,3,1.79,Active
3,26,EA,,,4,0,Inactive
3,26,EA,,,5,2.15,Active
3,26,EA,,,6,0,Inactive
3,26,EA,,,7,0,Inactive
3,27,EA,,,1,1.45,Active
3,27,EA,,,2,1.62,Active
3,27,EA,,,3,1.77,Active
3,27,EA,,,4,0,Inactive
3,27,EA,,,5,1.42,Active
3,27,EA,,,6,0,Inactive
3,27,EA,,,7,0,Inactive
3,28,EA,,,1,1.45,Active
3,28,EA,,,2,1.62,Active
3,28,EA,,,3,1.34,Active
3,28,EA,,,4,0,Inactive
3,28,EA,,,5,1.42,Active
3,28,EA,,,6,0,Inactive
3,28,EA,,,7,0,Inactive
3,29,EA,,,1,3.49,Active
3,29,EA,,,2,0,Inactive
3,29,EA,,,3,2.04,Active
3,29,EA,,,4,0,Inactive
3,29,EA,,,5,2.93,Active
3,29,EA,,,6,0,Inactive
3,29,EA,,,7,0,Inactive
3,30,EA,,,1,9.1,Active
3,30,EA,,,2,9.65,Active
3,30,EA,,,3,8.57,Active
3,30,EA,,,4,0,Inactive
3,30,EA,,,5,0,Inactive
3,30,EA,,,6,0,Inactive
3,30,EA,,,7,0,Inactive
3,31,EA,,,1,5.29,Active
3,31,EA,,,2,5.4,Active
3,31,EA,,,3,3.36,Active
3,31,EA,,,4,0,Inactive
3,31,EA,,,5,4.44,Active
3,31,EA,,,6,0,Inactive
3,31,EA,,,7,0,Inactive
3,32,EA,,,1,1.85,Active
3,32,EA,,,2,1.65,Active
3,32,EA,,,3,1.32,Active
3,32,EA,,,4,0,Inactive
3,32,EA,,,5,1.55,Active
3,32,EA,,,6,0,Inactive
3,32,EA,,,7,0,Inactive
3,33,EA,,,1,2.78,Active
3,33,EA,,,2,0,Inactive
3,33,EA,,,3,3.96,Active
3,33,EA,,,4,0,Inactive
3,33,EA,,,5,2.33,Active
3,33,EA,,,6,0,Inactive
3,33,EA,,,7,0,Inactive
4,34,EA,,,1,1.58,Active
4,34,EA,,,2,1.9,Active
4,34,EA,,,3,1.47,Active
4,34,EA,,,4,0,Inactive
4,34,EA,,,5,1.54,Active
4,34,EA,,,6,0,Inactive
4,34,EA,,,7,0,Inactive
4,35,EA,,,1,1.48,Active
4,35,EA,,,2,2,Active
4,35,EA,,,3,1.47,Active
4,35,EA,,,4,0,Inactive
4,35,EA,,,5,1.44,Active
4,35,EA,,,6,0,Inactive
4,35,EA,,,7,0,Inactive
4,36,EA,,,1,2.41,Active
4,36,EA,,,2,2.5,Active
4,36,EA,,,3,2.42,Active
4,36,EA,,,4,0,Inactive
4,36,EA,,,5,2.35,Active
4,36,EA,,,6,0,Inactive
4,36,EA,,,7,0,Inactive
4,37,EA,,,1,1.18,Active
4,37,EA,,,2,1.3,Active
4,37,EA,,,3,1.06,Active
4,37,EA,,,4,0,Inactive
4,37,EA,,,5,1.15,Active
4,37,EA,,,6,0,Inactive
4,37,EA,,,7,0,Inactive
4,38,EA,,,1,0.84,Active
4,38,EA,,,2,0.95,Active
4,38,EA,,,3,1.43,Active
4,38,EA,,,4,0,Inactive
4,38,EA,,,5,0.82,Active
4,38,EA,,,6,0,Inactive
4,38,EA,,,7,0,Inactive
4,39,EA,,,1,2.34,Active
4,39,EA,,,2,2.72,Active
4,39,EA,,,3,2.93,Active
4,39,EA,,,4,0,Inactive
4,39,EA,,,5,2.28,Active
4,39,EA,,,6,0,Inactive
4,39,EA,,,7,0,Inactive
4,40,EA,,,1,0.75,Active
4,40,EA,,,2,0.85,Active
4,40,EA,,,3,1.1,Active
4,40,EA,,,4,0,Inactive
4,40,EA,,,5,0.73,Active
4,40,EA,,,6,0,Inactive
4,40,EA,,,7,0,Inactive
4,41,EA,,,1,0.75,Active
4,41,EA,,,2,0.85,Active
4,41,EA,,,3,0.9,Active
4,41,EA,,,4,0,Inactive
4,41,EA,,,5,0.73,Active
4,41,EA,,,6,0,Inactive
4,41,EA,,,7,0,Inactive
4,42,EA,,,1,2.84,Active
4,42,EA,,,2,0,Inactive
4,42,EA,,,3,0,Inactive
4,42,EA,,,4,0,Inactive
4,42,EA,,,5,2.68,Active
4,42,EA,,,6,0,Inactive
4,42,EA,,,7,0,Inactive
4,43,EA,,,1,3,Active
4,43,EA,,,2,0,Inactive
4,43,EA,,,3,3.44,Active
4,43,EA,,,4,0,Inactive
4,43,EA,,,5,2.62,Active
4,43,EA,,,6,0,Inactive
4,43,EA,,,7,0,Inactive
4,44,EA,,,1,2.68,Active
4,44,EA,,,2,2.8,Active
4,44,EA,,,3,2.44,Active
4,44,EA,,,4,0,Inactive
4,44,EA,,,5,2.62,Active
4,44,EA,,,6,0,Inactive
4,44,EA,,,7,0,Inactive
4,45,EA,,,1,2.68,Active
4,45,EA,,,2,0,Inactive
4,45,EA,,,3,3.27,Active
4,45,EA,,,4,0,Inactive
4,45,EA,,,5,2.62,Active
4,45,EA,,,6,0,Inactive
4,45,EA,,,7,0,Inactive
4,46,EA,,,1,3,Active
4,46,EA,,,2,0,Inactive
4,46,EA,,,3,3.44,Active
4,46,EA,,,4,0,Inactive
4,46,EA,,,5,2.62,Active
4,46,EA,,,6,0,Inactive
4,46,EA,,,7,0,Inactive
4,47,EA,,,1,2.68,Active
4,47,EA,,,2,2.8,Active
4,47,EA,,,3,2.44,Active
4,47,EA,,,4,0,Inactive
4,47,EA,,,5,2.62,Active
4,47,EA,,,6,0,Inactive
4,47,EA,,,7,0,Inactive
4,45,EA,,,1,2.68,Active
4,45,EA,,,2,0,Inactive
4,45,EA,,,3,3.27,Active
4,45,EA,,,4,0,Inactive
4,45,EA,,,5,2.62,Active
4,45,EA,,,6,0,Inactive
4,45,EA,,,7,0,Inactive
4,46,EA,,,1,2.58,Active
4,46,EA,,,2,0,Inactive
4,46,EA,,,3,2.33,Active
4,46,EA,,,4,0,Inactive
4,46,EA,,,5,2.62,Active
4,46,EA,,,6,0,Inactive
4,46,EA,,,7,0,Inactive
4,47,EA,,,1,2.58,Active
4,47,EA,,,2,2.8,Active
4,47,EA,,,3,2.25,Active
4,47,EA,,,4,0,Inactive
4,47,EA,,,5,2.62,Active
4,47,EA,,,6,0,Inactive
4,47,EA,,,7,0,Inactive
4,48,EA,,,1,3.63,Active
4,48,EA,,,2,0,Inactive
4,48,EA,,,3,0,Inactive
4,48,EA,,,4,0,Inactive
4,48,EA,,,5,3.16,Active
4,48,EA,,,6,0,Inactive
4,48,EA,,,7,0,Inactive
4,49,EA,,,1,4.26,Active
4,49,EA,,,2,0,Inactive
4,49,EA,,,3,0,Inactive
4,49,EA,,,4,0,Inactive
4,49,EA,,,5,3.7,Active
4,49,EA,,,6,0,Inactive
4,49,EA,,,7,0,Inactive
4,50,EA,,,1,9.55,Active
4,50,EA,,,2,9.29,Active
4,50,EA,,,3,7.71,Active
4,50,EA,,,4,0,Inactive
4,50,EA,,,5,8.01,Active
4,50,EA,,,6,0,Inactive
4,50,EA,,,7,0,Inactive
4,51,EA,,,1,10.89,Active
4,51,EA,,,2,2.1,Active
4,51,EA,,,3,13.12,Active
4,51,EA,,,4,0,Inactive
4,51,EA,,,5,10.59,Active
4,51,EA,,,6,0,Inactive
4,51,EA,,,7,0,Inactive
5,52,EA,,,1,2.21,Active
5,52,EA,,,2,2.5,Active
5,52,EA,,,3,2.13,Active
5,52,EA,,,4,0,Inactive
5,52,EA,,,5,2.15,Active
5,52,EA,,,6,0,Inactive
5,52,EA,,,7,0,Inactive
5,53,EA,,,1,2.04,Active
5,53,EA,,,2,2.5,Active
5,53,EA,,,3,2.59,Active
5,53,EA,,,4,0,Inactive
5,53,EA,,,5,1.99,Active
5,53,EA,,,6,0,Inactive
5,53,EA,,,7,0,Inactive
5,54,EA,,,1,3.54,Active
5,54,EA,,,2,3.8,Active
5,54,EA,,,3,3.48,Active
5,54,EA,,,4,0,Inactive
5,54,EA,,,5,3.46,Active
5,54,EA,,,6,0,Inactive
5,54,EA,,,7,0,Inactive
5,55,EA,,,1,1.68,Active
5,55,EA,,,2,1.95,Active
5,55,EA,,,3,1.51,Active
5,55,EA,,,4,0,Inactive
5,55,EA,,,5,1.63,Active
5,55,EA,,,6,0,Inactive
5,55,EA,,,7,0,Inactive
5,56,EA,,,1,1.17,Active
5,56,EA,,,2,1.62,Active
5,56,EA,,,3,1.97,Active
5,56,EA,,,4,0,Inactive
5,56,EA,,,5,1.14,Active
5,56,EA,,,6,0,Inactive
5,56,EA,,,7,0,Inactive
5,57,EA,,,1,3.19,Active
5,57,EA,,,2,3.62,Active
5,57,EA,,,3,6.19,Active
5,57,EA,,,4,0,Inactive
5,57,EA,,,5,3.11,Active
5,57,EA,,,6,0,Inactive
5,57,EA,,,7,0,Inactive
5,58,EA,,,1,0.78,Active
5,58,EA,,,2,0,Inactive
5,58,EA,,,3,1.57,Active
5,58,EA,,,4,0,Inactive
5,58,EA,,,5,0.76,Active
5,58,EA,,,6,0,Inactive
5,58,EA,,,7,0,Inactive
5,59,EA,,,1,0.78,Active
5,59,EA,,,2,0,Inactive
5,59,EA,,,3,0.88,Active
5,59,EA,,,4,0,Inactive
5,59,EA,,,5,0.76,Active
5,59,EA,,,6,0,Inactive
5,59,EA,,,7,0,Inactive
5,60,EA,,,1,0.78,Active
5,60,EA,,,2,0,Inactive
5,60,EA,,,3,0.88,Active
5,60,EA,,,4,0,Inactive
5,60,EA,,,5,0.76,Active
5,60,EA,,,6,0,Inactive
5,60,EA,,,7,0,Inactive
5,61,EA,,,1,3.25,Active
5,61,EA,,,2,0,Inactive
5,61,EA,,,3,2.79,Active
5,61,EA,,,4,0,Inactive
5,61,EA,,,5,3.16,Active
5,61,EA,,,6,0,Inactive
5,61,EA,,,7,0,Inactive
5,62,EA,,,1,3.25,Active
5,62,EA,,,2,0,Inactive
5,62,EA,,,3,2.71,Active
5,62,EA,,,4,0,Inactive
5,62,EA,,,5,3.16,Active
5,62,EA,,,6,0,Inactive
5,62,EA,,,7,0,Inactive
5,63,EA,,,1,3.25,Active
5,63,EA,,,2,0,Inactive
5,63,EA,,,3,3.72,Active
5,63,EA,,,4,0,Inactive
5,63,EA,,,5,3.16,Active
5,63,EA,,,6,0,Inactive
5,63,EA,,,7,0,Inactive
5,64,EA,,,1,5.2,Active
5,64,EA,,,2,0,Inactive
5,64,EA,,,3,0,Inactive
5,64,EA,,,4,0,Inactive
5,64,EA,,,5,4.99,Active
5,64,EA,,,6,0,Inactive
5,64,EA,,,7,0,Inactive
5,65,EA,,,1,13.33,Active
5,65,EA,,,2,13.5,Active
5,65,EA,,,3,10.64,Active
5,65,EA,,,4,0,Inactive
5,65,EA,,,5,11.18,Active
5,65,EA,,,6,0,Inactive
5,65,EA,,,7,0,Inactive
5,66,EA,,,1,11.5,Active
5,66,EA,,,2,13.5,Active
5,66,EA,,,3,17.05,Active
5,66,EA,,,4,0,Inactive
5,66,EA,,,5,11.21,Active
5,66,EA,,,6,0,Inactive
5,66,EA,,,7,0,Inactive
6,67,EA,,,1,3.04,Active
6,67,EA,,,2,3.2,Active
6,67,EA,,,3,2.93,Active
6,67,EA,,,4,0,Inactive
6,67,EA,,,5,2.96,Active
6,67,EA,,,6,0,Inactive
6,67,EA,,,7,0,Inactive
6,68,EA,,,1,2.56,Active
6,68,EA,,,2,3.2,Active
6,68,EA,,,3,0,Inactive
6,68,EA,,,4,0,Inactive
6,68,EA,,,5,2.5,Active
6,68,EA,,,6,0,Inactive
6,68,EA,,,7,0,Inactive
6,69,EA,,,1,5.59,Active
6,69,EA,,,2,6.5,Active
6,69,EA,,,3,5.15,Active
6,69,EA,,,4,0,Inactive
6,69,EA,,,5,5.46,Active
6,69,EA,,,6,0,Inactive
6,69,EA,,,7,0,Inactive
6,70,EA,,,1,2.26,Active
6,70,EA,,,2,2.75,Active
6,70,EA,,,3,2.17,Active
6,70,EA,,,4,0,Inactive
6,70,EA,,,5,2.21,Active
6,70,EA,,,6,0,Inactive
6,70,EA,,,7,0,Inactive
6,71,EA,,,1,5.19,Active
6,71,EA,,,2,5.96,Active
6,71,EA,,,3,7.57,Active
6,71,EA,,,4,0,Inactive
6,71,EA,,,5,5.06,Active
6,71,EA,,,6,0,Inactive
6,71,EA,,,7,0,Inactive
6,72,EA,,,1,1.26,Active
6,72,EA,,,2,0,Inactive
6,72,EA,,,3,0,Inactive
6,72,EA,,,4,0,Inactive
6,72,EA,,,5,1.2,Active
6,72,EA,,,6,0,Inactive
6,72,EA,,,7,0,Inactive
6,73,EA,,,1,1.26,Active
6,73,EA,,,2,0,Inactive
6,73,EA,,,3,0,Inactive
6,73,EA,,,4,0,Inactive
6,73,EA,,,5,1.2,Active
6,73,EA,,,6,0,Inactive
6,73,EA,,,7,0,Inactive
6,74,EA,,,1,1.23,Active
6,74,EA,,,2,0,Inactive
6,74,EA,,,3,2.06,Active
6,74,EA,,,4,0,Inactive
6,74,EA,,,5,1.2,Active
6,74,EA,,,6,0,Inactive
6,74,EA,,,7,0,Inactive
6,75,EA,,,1,1.23,Active
6,75,EA,,,2,0,Inactive
6,75,EA,,,3,1.76,Active
6,75,EA,,,4,0,Inactive
6,75,EA,,,5,1.2,Active
6,75,EA,,,6,0,Inactive
6,75,EA,,,7,0,Inactive
6,76,EA,,,1,1.23,Active
6,76,EA,,,2,0,Inactive
6,76,EA,,,3,1.76,Active
6,76,EA,,,4,0,Inactive
6,76,EA,,,5,1.2,Active
6,76,EA,,,6,0,Inactive
6,76,EA,,,7,0,Inactive
6,77,EA,,,1,5.15,Active
6,77,EA,,,2,0,Inactive
6,77,EA,,,3,4.67,Active
6,77,EA,,,4,0,Inactive
6,77,EA,,,5,5.02,Active
6,77,EA,,,6,0,Inactive
6,77,EA,,,7,0,Inactive
6,78,EA,,,1,5.15,Active
6,78,EA,,,2,0,Inactive
6,78,EA,,,3,4.55,Active
6,78,EA,,,4,0,Inactive
6,78,EA,,,5,5.02,Active
6,78,EA,,,6,0,Inactive
6,78,EA,,,7,0,Inactive
6,79,EA,,,1,5.15,Active
6,79,EA,,,2,0,Inactive
6,79,EA,,,3,4.67,Active
6,79,EA,,,4,0,Inactive
6,79,EA,,,5,5.02,Active
6,79,EA,,,6,0,Inactive
6,79,EA,,,7,0,Inactive
6,80,EA,,,1,5.15,Active
6,80,EA,,,2,0,Inactive
6,80,EA,,,3,6.47,Active
6,80,EA,,,4,0,Inactive
6,80,EA,,,5,5.02,Active
6,80,EA,,,6,0,Inactive
6,80,EA,,,7,0,Inactive
6,81,EA,,,1,7.71,Active
6,81,EA,,,2,0,Inactive
6,81,EA,,,3,0,Inactive
6,81,EA,,,4,0,Inactive
6,81,EA,,,5,6.74,Active
6,81,EA,,,6,0,Inactive
6,81,EA,,,7,0,Inactive
6,82,EA,,,1,17.15,Active
6,82,EA,,,2,18.5,Active
6,82,EA,,,3,13.63,Active
6,82,EA,,,4,0,Inactive
6,82,EA,,,5,14.39,Active
6,82,EA,,,6,0,Inactive
6,82,EA,,,7,0,Inactive
6,83,EA,,,1,13.32,Active
6,83,EA,,,2,15.3,Active
6,83,EA,,,3,21.13,Active
6,83,EA,,,4,0,Inactive
6,83,EA,,,5,12.99,Active
6,83,EA,,,6,0,Inactive
6,83,EA,,,7,0,Inactive
7,85,EA,,,1,6.63,Active
7,85,EA,,,2,6.64,Active
7,85,EA,,,3,9.05,Active
7,85,EA,,,4,0,Inactive
7,85,EA,,,5,5.78,Active
7,85,EA,,,6,0,Inactive
7,85,EA,,,7,0,Inactive
7,86,EA,,,1,5.386,Active
7,86,EA,,,2,5.11,Active
7,86,EA,,,3,0,Inactive
7,86,EA,,,4,0,Inactive
7,86,EA,,,5,4.45,Active
7,86,EA,,,6,0,Inactive
7,86,EA,,,7,0,Inactive
7,87,EA,,,1,10.18,Active
7,87,EA,,,2,10.18,Active
7,87,EA,,,3,13.33,Active
7,87,EA,,,4,0,Inactive
7,87,EA,,,5,8.88,Active
7,87,EA,,,6,0,Inactive
7,87,EA,,,7,0,Inactive
7,88,EA,,,1,3.85,Active
7,88,EA,,,2,3.9,Active
7,88,EA,,,3,7.25,Active
7,88,EA,,,4,0,Inactive
7,88,EA,,,5,3.36,Active
7,88,EA,,,6,0,Inactive
7,88,EA,,,7,0,Inactive
7,89,EA,,,1,2.97,Active
7,89,EA,,,2,2.82,Active
7,89,EA,,,3,0,Inactive
7,89,EA,,,4,0,Inactive
7,89,EA,,,5,2.46,Active
7,89,EA,,,6,0,Inactive
7,89,EA,,,7,0,Inactive
7,90,EA,,,1,13.467,Active
7,90,EA,,,2,13.11,Active
7,90,EA,,,3,0,Inactive
7,90,EA,,,4,0,Inactive
7,90,EA,,,5,11.13,Active
7,90,EA,,,6,0,Inactive
7,90,EA,,,7,0,Inactive
7,91,EA,,,1,2.38,Active
7,91,EA,,,2,0,Inactive
7,91,EA,,,3,0,Inactive
7,91,EA,,,4,0,Inactive
7,91,EA,,,5,2.07,Active
7,91,EA,,,6,0,Inactive
7,91,EA,,,7,0,Inactive
7,76,EA,,,1,2.38,Active
7,76,EA,,,2,0,Inactive
7,76,EA,,,3,0,Inactive
7,76,EA,,,4,0,Inactive
7,76,EA,,,5,2.07,Active
7,76,EA,,,6,0,Inactive
7,76,EA,,,7,0,Inactive
7,93,EA,,,1,2.38,Active
7,93,EA,,,2,0,Inactive
7,93,EA,,,3,0,Inactive
7,93,EA,,,4,0,Inactive
7,93,EA,,,5,2.07,Active
7,93,EA,,,6,0,Inactive
7,93,EA,,,7,0,Inactive
7,94,EA,,,1,7.91,Active
7,94,EA,,,2,0,Inactive
7,94,EA,,,3,12.58,Active
7,94,EA,,,4,0,Inactive
7,94,EA,,,5,6.9,Active
7,94,EA,,,6,0,Inactive
7,94,EA,,,7,0,Inactive
7,95,EA,,,1,7.91,Active
7,95,EA,,,2,0,Inactive
7,95,EA,,,3,0,Inactive
7,95,EA,,,4,0,Inactive
7,95,EA,,,5,6.9,Active
7,95,EA,,,6,0,Inactive
7,95,EA,,,7,0,Inactive
7,96,EA,,,1,7.91,Active
7,96,EA,,,2,0,Inactive
7,96,EA,,,3,0,Inactive
7,96,EA,,,4,0,Inactive
7,96,EA,,,5,6.9,Active
7,96,EA,,,6,0,Inactive
7,96,EA,,,7,0,Inactive
7,97,EA,,,1,7.91,Active
7,97,EA,,,2,0,Inactive
7,97,EA,,,3,0,Inactive
7,97,EA,,,4,0,Inactive
7,97,EA,,,5,0,Inactive
7,97,EA,,,6,0,Inactive
7,97,EA,,,7,0,Inactive
7,98,EA,,,1,17.52,Active
7,98,EA,,,2,21.44,Active
7,98,EA,,,3,0,Inactive
7,98,EA,,,4,0,Inactive
7,98,EA,,,5,15.29,Active
7,98,EA,,,6,0,Inactive
7,98,EA,,,7,0,Inactive
8,99,EA,,,1,9.04,Active
8,99,EA,,,2,9.04,Active
8,99,EA,,,3,0,Inactive
8,99,EA,,,4,0,Inactive
8,99,EA,,,5,7.89,Active
8,99,EA,,,6,0,Inactive
8,99,EA,,,7,0,Inactive
8,100,EA,,,1,7.38,Active
8,100,EA,,,2,7.38,Active
8,100,EA,,,3,0,Inactive
8,100,EA,,,4,0,Inactive
8,100,EA,,,5,6.44,Active
8,100,EA,,,6,0,Inactive
8,100,EA,,,7,0,Inactive
8,101,EA,,,1,12,Active
8,101,EA,,,2,12.04,Active
8,101,EA,,,3,0,Inactive
8,101,EA,,,4,0,Inactive
8,101,EA,,,5,10.47,Active
8,101,EA,,,6,0,Inactive
8,101,EA,,,7,0,Inactive
8,102,EA,,,1,5.069,Active
8,102,EA,,,2,5.03,Active
8,102,EA,,,3,0,Inactive
8,102,EA,,,4,0,Inactive
8,102,EA,,,5,4.37,Active
8,102,EA,,,6,0,Inactive
8,102,EA,,,7,0,Inactive
8,103,EA,,,1,4.61,Active
8,103,EA,,,2,4.64,Active
8,103,EA,,,3,0,Inactive
8,103,EA,,,4,0,Inactive
8,103,EA,,,5,4.02,Active
8,103,EA,,,6,0,Inactive
8,103,EA,,,7,0,Inactive
8,104,EA,,,1,3.57,Active
8,104,EA,,,2,0,Inactive
8,104,EA,,,3,0,Inactive
8,104,EA,,,4,0,Inactive
8,104,EA,,,5,3.11,Active
8,104,EA,,,6,0,Inactive
8,104,EA,,,7,0,Inactive
8,105,EA,,,1,3.76,Active
8,105,EA,,,2,0,Inactive
8,105,EA,,,3,0,Inactive
8,105,EA,,,4,0,Inactive
8,105,EA,,,5,3.11,Active
8,105,EA,,,6,0,Inactive
8,105,EA,,,7,0,Inactive
8,106,EA,,,1,9.64,Active
8,106,EA,,,2,0,Inactive
8,106,EA,,,3,0,Inactive
8,106,EA,,,4,0,Inactive
8,106,EA,,,5,8.63,Active
8,106,EA,,,6,0,Inactive
8,106,EA,,,7,0,Inactive
8,107,EA,,,1,9.64,Active
8,107,EA,,,2,0,Inactive
8,107,EA,,,3,0,Inactive
8,107,EA,,,4,0,Inactive
8,107,EA,,,5,8.63,Active
8,107,EA,,,6,0,Inactive
8,107,EA,,,7,0,Inactive
8,108,EA,,,1,0,Inactive
8,108,EA,,,2,0,Inactive
8,108,EA,,,3,0,Inactive
8,108,EA,,,4,0,Inactive
8,108,EA,,,5,8.63,Active
8,108,EA,,,6,0,Inactive
8,108,EA,,,7,0,Inactive
8,109,EA,,,1,0,Inactive
8,109,EA,,,2,0,Inactive
8,109,EA,,,3,0,Inactive
8,109,EA,,,4,0,Inactive
8,109,EA,,,5,7.96,Active
8,109,EA,,,6,0,Inactive
8,109,EA,,,7,0,Inactive
8,110,EA,,,1,0,Inactive
